case,domain,n_rows,task,method,bytes,reduction_pct,answer_preserved,invariants_preserved,recovered,latency_us
455,cloud_inventory,500,threshold,Fixed projection,95808,89.85242764103472,0,0,0,479.661
455,cloud_inventory,500,threshold,Head-tail sampling,37752,96.00147011005701,0,0,0,0.561
455,cloud_inventory,500,threshold,Anomaly sampling,175282,81.43488249181536,1,1,0,323.306
455,cloud_inventory,500,threshold,Task-aware unverified,184,99.98051150933065,1,1,0,17.937
455,cloud_inventory,500,threshold,Pattern-retention guard,315018,66.63464481696177,1,1,1,390.898
455,cloud_inventory,500,threshold,Invariant-preserving gate,175282,81.43488249181536,1,1,0,363.486
456,cloud_inventory,500,provenance,Raw,944147,0.0,1,1,0,0.0
456,cloud_inventory,500,provenance,Fixed projection,95808,89.85242764103472,0,0,0,483.256
456,cloud_inventory,500,provenance,Head-tail sampling,37752,96.00147011005701,0,0,0,0.54
456,cloud_inventory,500,provenance,Anomaly sampling,175282,81.43488249181536,1,1,0,326.551
456,cloud_inventory,500,provenance,Task-aware unverified,2951,99.6874427393192,1,1,0,30.476
456,cloud_inventory,500,provenance,Pattern-retention guard,175280,81.43509432323567,1,1,0,384.768
456,cloud_inventory,500,provenance,Invariant-preserving gate,175282,81.43488249181536,1,1,0,373.501
457,cloud_inventory,500,lookup,Raw,944590,0.0,1,1,0,0.0
457,cloud_inventory,500,lookup,Fixed projection,96075,89.82892048401952,0,0,0,501.113
457,cloud_inventory,500,lookup,Head-tail sampling,37850,95.99297049513545,0,0,0,0.551
457,cloud_inventory,500,lookup,Anomaly sampling,162300,82.81794217597053,0,0,0,336.115
457,cloud_inventory,500,lookup,Task-aware unverified,433,99.9541600059285,1,1,0,16.625
457,cloud_inventory,500,lookup,Pattern-retention guard,164177,82.6192316243026,1,1,1,400.872
457,cloud_inventory,500,lookup,Invariant-preserving gate,429,99.95458347007697,1,1,1,369.505
458,cloud_inventory,500,rare_event,Raw,944590,0.0,1,1,0,0.0
458,cloud_inventory,500,rare_event,Fixed projection,96075,89.82892048401952,1,1,0,496.266
458,cloud_inventory,500,rare_event,Head-tail sampling,37850,95.99297049513545,0,0,0,0.511
458,cloud_inventory,500,rare_event,Anomaly sampling,162300,82.81794217597053,1,1,0,321.833
458,cloud_inventory,500,rare_event,Task-aware unverified,1055,99.88831133084194,1,1,0,23.295
458,cloud_inventory,500,rare_event,Pattern-retention guard,162298,82.81815390804476,1,1,0,382.314
458,cloud_inventory,500,rare_event,Invariant-preserving gate,162300,82.81794217597053,1,1,0,362.335
459,cloud_inventory,500,latest_state,Raw,944590,0.0,1,1,0,0.0
459,cloud_inventory,500,latest_state,Fixed projection,96075,89.82892048401952,1,1,0,478.959
459,cloud_inventory,500,latest_state,Head-tail sampling,37850,95.99297049513545,0,0,0,0.511
459,cloud_inventory,500,latest_state,Anomaly sampling,162300,82.81794217597053,0,0,0,322.093
459,cloud_inventory,500,latest_state,Task-aware unverified,172,99.98179104161594,0,0,0,17.086
459,cloud_inventory,500,latest_state,Pattern-retention guard,183002,80.62630347558199,1,1,1,409.265
459,cloud_inventory,500,latest_state,Invariant-preserving gate,1198,99.87317248753428,1,1,1,392.409
460,cloud_inventory,500,aggregation,Raw,944590,0.0,1,1,0,0.0
460,cloud_inventory,500,aggregation,Fixed projection,96075,89.82892048401952,0,0,0,473.351
460,cloud_inventory,500,aggregation,Head-tail sampling,37850,95.99297049513545,0,0,0,0.511
460,cloud_inventory,500,aggregation,Anomaly sampling,162300,82.81794217597053,0,0,0,320.191
460,cloud_inventory,500,aggregation,Task-aware unverified,3336,99.64683090017891,1,1,0,71.928
460,cloud_inventory,500,aggregation,Pattern-retention guard,288616,69.44536783154595,1,1,1,435.053
460,cloud_inventory,500,aggregation,Invariant-preserving gate,3332,99.64725436432738,1,1,1,463.717
461,cloud_inventory,500,join,Raw,944590,0.0,1,1,0,0.0
461,cloud_inventory,500,join,Fixed projection,96075,89.82892048401952,0,0,0,494.042
461,cloud_inventory,500,join,Head-tail sampling,37850,95.99297049513545,0,0,0,0.521
461,cloud_inventory,500,join,Anomaly sampling,162300,82.81794217597053,0,0,0,338.199
461,cloud_inventory,500,join,Task-aware unverified,722,99.9235647212018,1,1,0,23.795
461,cloud_inventory,500,join,Pattern-retention guard,166057,82.42020347452333,1,1,1,420.992
461,cloud_inventory,500,join,Invariant-preserving gate,718,99.92398818535025,1,1,1,405.248
462,cloud_inventory,500,negative_evidence,Raw,944590,0.0,1,1,0,0.0
462,cloud_inventory,500,negative_evidence,Fixed projection,96075,89.82892048401952,1,1,0,485.64
462,cloud_inventory,500,negative_evidence,Head-tail sampling,37850,95.99297049513545,0,0,0,0.531
462,cloud_inventory,500,negative_evidence,Anomaly sampling,162300,82.81794217597053,0,0,0,362.725
462,cloud_inventory,500,negative_evidence,Task-aware unverified,81,99.99142485099355,0,0,0,0.551
462,cloud_inventory,500,negative_evidence,Pattern-retention guard,173640,81.6174213150679,1,1,1,393.29
462,cloud_inventory,500,negative_evidence,Invariant-preserving gate,360,99.96188822663801,1,1,1,388.223
463,cloud_inventory,500,threshold,Raw,944590,0.0,1,1,0,0.0
463,cloud_inventory,500,threshold,Fixed projection,96075,89.82892048401952,0,0,0,470.867
463,cloud_inventory,500,threshold,Head-tail sampling,37850,95.99297049513545,0,0,0,0.561
463,cloud_inventory,500,threshold,Anomaly sampling,162300,82.81794217597053,1,1,0,335.053
463,cloud_inventory,500,threshold,Task-aware unverified,184,99.98052064917053,1,1,0,19.75
463,cloud_inventory,500,threshold,Pattern-retention guard,313176,66.84529795996146,1,1,1,396.917
463,cloud_inventory,500,threshold,Invariant-preserving gate,162300,82.81794217597053,1,1,0,362.464
464,cloud_inventory,500,provenance,Raw,944590,0.0,1,1,0,0.0
464,cloud_inventory,500,provenance,Fixed projection,96075,89.82892048401952,0,0,0,484.238
464,cloud_inventory,500,provenance,Head-tail sampling,37850,95.99297049513545,0,0,0,0.511
464,cloud_inventory,500,provenance,Anomaly sampling,162300,82.81794217597053,1,1,0,339.27
464,cloud_inventory,500,provenance,Task-aware unverified,3409,99.6391026794694,1,1,0,32.298
464,cloud_inventory,500,provenance,Pattern-retention guard,162298,82.81815390804476,1,1,0,386.17
464,cloud_inventory,500,provenance,Invariant-preserving gate,162300,82.81794217597053,1,1,0,371.628
465,cloud_inventory,500,lookup,Raw,943868,0.0,1,1,0,0.0
465,cloud_inventory,500,lookup,Fixed projection,95987,89.83046358177202,0,0,0,482.024
465,cloud_inventory,500,lookup,Head-tail sampling,37749,96.00060601694305,0,0,0,0.611
465,cloud_inventory,500,lookup,Anomaly sampling,149055,84.20806722973975,0,0,0,366.801
465,cloud_inventory,500,lookup,Task-aware unverified,452,99.95211194785712,1,1,0,16.575
465,cloud_inventory,500,lookup,Pattern-retention guard,150938,84.00856899481707,1,1,1,384.598
465,cloud_inventory,500,lookup,Invariant-preserving gate,448,99.95253573592917,1,1,1,379.6
466,cloud_inventory,500,rare_event,Raw,943868,0.0,1,1,0,0.0
466,cloud_inventory,500,rare_event,Fixed projection,95987,89.83046358177202,1,1,0,479.741
466,cloud_inventory,500,rare_event,Head-tail sampling,37749,96.00060601694305,0,0,0,0.551
466,cloud_inventory,500,rare_event,Anomaly sampling,149055,84.20806722973975,1,1,0,346.651
466,cloud_inventory,500,rare_event,Task-aware unverified,1061,99.88759021388583,1,1,0,24.177
466,cloud_inventory,500,rare_event,Pattern-retention guard,149053,84.20827912377578,1,1,0,460.021
466,cloud_inventory,500,rare_event,Invariant-preserving gate,149055,84.20806722973975,1,1,0,419.77
467,cloud_inventory,500,latest_state,Raw,943868,0.0,1,1,0,0.0
467,cloud_inventory,500,latest_state,Fixed projection,95987,89.83046358177202,1,1,0,481.393
467,cloud_inventory,500,latest_state,Head-tail sampling,37749,96.00060601694305,0,0,0,0.501
467,cloud_inventory,500,latest_state,Anomaly sampling,149055,84.20806722973975,0,0,0,360.802
467,cloud_inventory,500,latest_state,Task-aware unverified,174,99.98156521886536,1,0,0,17.577
467,cloud_inventory,500,latest_state,Pattern-retention guard,156594,83.40933266092291,1,1,1,424.067
467,cloud_inventory,500,latest_state,Invariant-preserving gate,640,99.93219390847025,1,1,1,419.75
468,cloud_inventory,500,aggregation,Raw,943868,0.0,1,1,0,0.0
468,cloud_inventory,500,aggregation,Fixed projection,95987,89.83046358177202,0,0,0,509.195
468,cloud_inventory,500,aggregation,Head-tail sampling,37749,96.00060601694305,0,0,0,0.511
468,cloud_inventory,500,aggregation,Anomaly sampling,149055,84.20806722973975,0,0,0,365.168
468,cloud_inventory,500,aggregation,Task-aware unverified,3540,99.62494755622609,1,1,0,73.881
468,cloud_inventory,500,aggregation,Pattern-retention guard,286488,69.64745070285252,1,1,1,440.892
468,cloud_inventory,500,aggregation,Invariant-preserving gate,3536,99.62537134429815,1,1,1,502.946
469,cloud_inventory,500,join,Raw,943868,0.0,1,1,0,0.0
469,cloud_inventory,500,join,Fixed projection,95987,89.83046358177202,0,0,0,498.909
469,cloud_inventory,500,join,Head-tail sampling,37749,96.00060601694305,0,0,0,0.53
469,cloud_inventory,500,join,Anomaly sampling,149055,84.20806722973975,0,0,0,376.295
469,cloud_inventory,500,join,Task-aware unverified,1650,99.82518742027486,1,1,0,30.276
469,cloud_inventory,500,join,Pattern-retention guard,173506,81.61755669224934,1,1,1,426.571
469,cloud_inventory,500,join,Invariant-preserving gate,1646,99.82561120834693,1,1,1,438.869
470,cloud_inventory,500,negative_evidence,Raw,943868,0.0,1,1,0,0.0
470,cloud_inventory,500,negative_evidence,Fixed projection,95987,89.83046358177202,1,1,0,477.207
470,cloud_inventory,500,negative_evidence,Head-tail sampling,37749,96.00060601694305,0,0,0,0.501
470,cloud_inventory,500,negative_evidence,Anomaly sampling,149055,84.20806722973975,0,0,0,364.518
470,cloud_inventory,500,negative_evidence,Task-aware unverified,81,99.99141829154077,0,0,0,0.481
470,cloud_inventory,500,negative_evidence,Pattern-retention guard,158461,83.21152957828849,1,1,1,395.625
470,cloud_inventory,500,negative_evidence,Invariant-preserving gate,310,99.96715642441528,1,1,1,391.989
471,cloud_inventory,500,threshold,Raw,943868,0.0,1,1,0,0.0
471,cloud_inventory,500,threshold,Fixed projection,95987,89.83046358177202,0,0,0,478.639
471,cloud_inventory,500,threshold,Head-tail sampling,37749,96.00060601694305,0,0,0,0.491
471,cloud_inventory,500,threshold,Anomaly sampling,149055,84.20806722973975,1,1,0,340.771
471,cloud_inventory,500,threshold,Task-aware unverified,184,99.9805057486852,1,1,0,18.147
471,cloud_inventory,500,threshold,Pattern-retention guard,296268,68.61128886666357,1,1,1,411.518
471,cloud_inventory,500,threshold,Invariant-preserving gate,149055,84.20806722973975,1,1,0,370.617
472,cloud_inventory,500,provenance,Raw,943868,0.0,1,1,0,0.0
472,cloud_inventory,500,provenance,Fixed projection,95987,89.83046358177202,0,0,0,473.241
472,cloud_inventory,500,provenance,Head-tail sampling,37749,96.00060601694305,0,0,0,0.571
472,cloud_inventory,500,provenance,Anomaly sampling,149055,84.20806722973975,1,1,0,356.746
472,cloud_inventory,500,provenance,Task-aware unverified,3534,99.62558323833417,1,1,0,33.04
472,cloud_inventory,500,provenance,Pattern-retention guard,149053,84.20827912377578,1,1,0,412.209
472,cloud_inventory,500,provenance,Invariant-preserving gate,149055,84.20806722973975,1,1,0,406.08
473,cloud_inventory,500,lookup,Raw,944215,0.0,1,1,0,0.0
473,cloud_inventory,500,lookup,Fixed projection,95853,89.84839258007975,0,0,0,494.593
473,cloud_inventory,500,lookup,Head-tail sampling,37840,95.9924381629184,0,0,0,0.541
473,cloud_inventory,500,lookup,Anomaly sampling,162329,82.80804689609887,0,0,0,349.404
473,cloud_inventory,500,lookup,Task-aware unverified,451,99.95223545484873,1,1,0,16.194
473,cloud_inventory,500,lookup,Pattern-retention guard,164217,82.6080924365743,1,1,1,400.441
473,cloud_inventory,500,lookup,Invariant-preserving gate,447,99.95265908717825,1,1,1,455.615
474,cloud_inventory,500,rare_event,Raw,944215,0.0,1,1,0,0.0
474,cloud_inventory,500,rare_event,Fixed projection,95853,89.84839258007975,1,1,0,492.27
474,cloud_inventory,500,rare_event,Head-tail sampling,37840,95.9924381629184,0,0,0,0.531
474,cloud_inventory,500,rare_event,Anomaly sampling,162329,82.80804689609887,1,1,0,339.63
474,cloud_inventory,500,rare_event,Task-aware unverified,1255,99.86708535661899,1,1,0,25.338
474,cloud_inventory,500,rare_event,Pattern-retention guard,162327,82.80825871226362,1,1,0,377.717
474,cloud_inventory,500,rare_event,Invariant-preserving gate,162329,82.80804689609887,1,1,0,402.565
475,cloud_inventory,500,latest_state,Raw,944215,0.0,1,1,0,0.0
475,cloud_inventory,500,latest_state,Fixed projection,95853,89.84839258007975,1,1,0,458.419
475,cloud_inventory,500,latest_state,Head-tail sampling,37840,95.9924381629184,0,0,0,0.5
475,cloud_inventory,500,latest_state,Anomaly sampling,162329,82.80804689609887,0,0,0,315.063
475,cloud_inventory,500,latest_state,Task-aware unverified,172,99.98178380983146,0,0,0,16.906
475,cloud_inventory,500,latest_state,Pattern-retention guard,177362,81.21593069375089,1,1,1,394.512
475,cloud_inventory,500,latest_state,Invariant-preserving gate,908,99.90383546120322,1,1,1,394.313
476,cloud_inventory,500,aggregation,Raw,944215,0.0,1,1,0,0.0
476,cloud_inventory,500,aggregation,Fixed projection,95853,89.84839258007975,0,0,0,477.117
476,cloud_inventory,500,aggregation,Head-tail sampling,37840,95.9924381629184,0,0,0,0.481
476,cloud_inventory,500,aggregation,Anomaly sampling,162329,82.80804689609887,0,0,0,330.547
476,cloud_inventory,500,aggregation,Task-aware unverified,3130,99.66850770216529,1,1,0,69.444
476,cloud_inventory,500,aggregation,Pattern-retention guard,288704,69.42391298591953,1,1,1,409.825
476,cloud_inventory,500,aggregation,Invariant-preserving gate,3126,99.66893133449479,1,1,1,499.691
477,cloud_inventory,500,join,Raw,944215,0.0,1,1,0,0.0
477,cloud_inventory,500,join,Fixed projection,95853,89.84839258007975,0,0,0,511.839
477,cloud_inventory,500,join,Head-tail sampling,37840,95.9924381629184,0,0,0,0.54
477,cloud_inventory,500,join,Anomaly sampling,162329,82.80804689609887,0,0,0,317.707
477,cloud_inventory,500,join,Task-aware unverified,1458,99.8455860158968,1,1,0,29.335
477,cloud_inventory,500,join,Pattern-retention guard,186853,80.21075708392686,1,1,1,374.352
477,cloud_inventory,500,join,Invariant-preserving gate,1454,99.84600964822631,1,1,1,399.561
478,cloud_inventory,500,negative_evidence,Raw,944215,0.0,1,1,0,0.0
478,cloud_inventory,500,negative_evidence,Fixed projection,95853,89.84839258007975,1,1,0,468.864
478,cloud_inventory,500,negative_evidence,Head-tail sampling,37840,95.9924381629184,0,0,0,0.501
478,cloud_inventory,500,negative_evidence,Anomaly sampling,162329,82.80804689609887,0,0,0,317.186
478,cloud_inventory,500,negative_evidence,Task-aware unverified,81,99.9914214453276,0,0,0,0.461
478,cloud_inventory,500,negative_evidence,Pattern-retention guard,171731,81.81229910560624,1,1,1,383.826
478,cloud_inventory,500,negative_evidence,Invariant-preserving gate,318,99.96632122980465,1,1,1,373.06
479,cloud_inventory,500,threshold,Raw,944215,0.0,1,1,0,0.0
479,cloud_inventory,500,threshold,Fixed projection,95853,89.84839258007975,0,0,0,478.609
479,cloud_inventory,500,threshold,Head-tail sampling,37840,95.9924381629184,0,0,0,0.521
479,cloud_inventory,500,threshold,Anomaly sampling,162329,82.80804689609887,1,1,0,332.179
479,cloud_inventory,500,threshold,Task-aware unverified,184,99.98051291284294,1,1,0,18.117
479,cloud_inventory,500,threshold,Pattern-retention guard,315349,66.60199213102949,1,1,1,420.522
479,cloud_inventory,500,threshold,Invariant-preserving gate,162329,82.80804689609887,1,1,0,366.561
480,cloud_inventory,500,provenance,Raw,944215,0.0,1,1,0,0.0
480,cloud_inventory,500,provenance,Fixed projection,95853,89.84839258007975,0,0,0,477.157
480,cloud_inventory,500,provenance,Head-tail sampling,37840,95.9924381629184,0,0,0,0.51
480,cloud_inventory,500,provenance,Anomaly sampling,162329,82.80804689609887,1,1,0,327.782
480,cloud_inventory,500,provenance,Task-aware unverified,2994,99.68291120136833,1,1,0,31.217
480,cloud_inventory,500,provenance,Pattern-retention guard,162327,82.80825871226362,1,1,0,383.597
480,cloud_inventory,500,provenance,Invariant-preserving gate,162329,82.80804689609887,1,1,0,372.56
481,issue_tracking,50,lookup,Raw,95449,0.0,1,1,0,0.0
481,issue_tracking,50,lookup,Fixed projection,9703,89.8343618057811,0,0,0,48.022
481,issue_tracking,50,lookup,Head-tail sampling,37683,60.52027784471288,0,0,0,0.471
481,issue_tracking,50,lookup,Anomaly sampling,30299,68.25634632107199,0,0,0,63.866
481,issue_tracking,50,lookup,Task-aware unverified,443,99.53587779861496,1,1,0,2.915
481,issue_tracking,50,lookup,Pattern-retention guard,32181,66.28461272512023,1,1,1,67.541
481,issue_tracking,50,lookup,Invariant-preserving gate,439,99.5400685182663,1,1,1,69.534
482,issue_tracking,50,rare_event,Raw,95449,0.0,1,1,0,0.0
482,issue_tracking,50,rare_event,Fixed projection,9703,89.8343618057811,1,1,0,46.209
482,issue_tracking,50,rare_event,Head-tail sampling,37683,60.52027784471288,0,0,0,0.471
482,issue_tracking,50,rare_event,Anomaly sampling,30299,68.25634632107199,1,1,0,68.133
482,issue_tracking,50,rare_event,Task-aware unverified,268,99.71922178336075,1,1,0,3.495
482,issue_tracking,50,rare_event,Pattern-retention guard,30297,68.25844168089765,1,1,0,69.134
482,issue_tracking,50,rare_event,Invariant-preserving gate,30299,68.25634632107199,1,1,0,64.437
483,issue_tracking,50,latest_state,Raw,95449,0.0,1,1,0,0.0
483,issue_tracking,50,latest_state,Fixed projection,9703,89.8343618057811,1,1,0,48.172
483,issue_tracking,50,latest_state,Head-tail sampling,37683,60.52027784471288,0,0,0,0.5
